week_date,sales
24/6/19,454543
24/6/19,43744
24/6/19,40182
24/6/19,180945
24/6/19,260944
24/6/19,165813
24/6/19,45318
24/6/19,30885
24/6/19,34047
24/6/19,325971
24/6/19,78104
24/6/19,17748
24/6/19,30919
24/6/19,29341
24/6/19,936783
24/6/19,33356
24/6/19,6203020
24/6/19,1606206
24/6/19,1106600
24/6/19,2038581
24/6/19,331054
24/6/19,13062
24/6/19,423558
24/6/19,161060
24/6/19,98552
24/6/19,1889005
24/6/19,1339183
24/6/19,77965
24/6/19,54372
24/6/19,5155499
24/6/19,25259
24/6/19,139275
24/6/19,558825
24/6/19,2401628
24/6/19,374335
24/6/19,937431
24/6/19,227420
24/6/19,65290
24/6/19,77177
24/6/19,2322229
24/6/19,2266154
24/6/19,47403019
24/6/19,678251
24/6/19,268778
24/6/19,31537
24/6/19,15989275
24/6/19,17465369
24/6/19,32192
24/6/19,4430301
24/6/19,15396
24/6/19,825219
24/6/19,1067558
24/6/19,636987
24/6/19,1487138
24/6/19,33328
24/6/19,27380003
24/6/19,1077203
24/6/19,43701
24/6/19,3462668
24/6/19,31733
24/6/19,4439938
24/6/19,10313
24/6/19,2944409
24/6/19,72960
24/6/19,58796
24/6/19,483558
24/6/19,20118
24/6/19,321450
24/6/19,108331
24/6/19,141218
24/6/19,17222
24/6/19,2473119
24/6/19,805444
24/6/19,192558
24/6/19,569667
24/6/19,33593
24/6/19,7980239
24/6/19,630673
24/6/19,40501
24/6/19,613538
24/6/19,76971
24/6/19,48183
24/6/19,814075
24/6/19,3659716
24/6/19,629420
24/6/19,11860068
24/6/19,927888
24/6/19,102518
24/6/19,4950491
24/6/19,1913960
24/6/19,17898
24/6/19,41892
24/6/19,14615
24/6/19,1715401
24/6/19,2367141
24/6/19,391920
24/6/19,32096
24/6/19,288081
24/6/19,414324
24/6/19,14652
24/6/19,3322265
24/6/19,17784
24/6/19,17363845
24/6/19,9185423
24/6/19,19942
24/6/19,1902952
24/6/19,237753
24/6/19,665201
24/6/19,5229722
24/6/19,2640336
24/6/19,180198
24/6/19,118445
24/6/19,58233
24/6/19,2838049
24/6/19,4322941
24/6/19,1314925
24/6/19,32290
24/6/19,1014969
24/6/19,977138
24/6/19,1324704
24/6/19,282794
24/6/19,52237
24/6/19,922473
24/6/19,87042
24/6/19,1632734
24/6/19,35202
24/6/19,797430
24/6/19,12364
24/6/19,11825
24/6/19,11653
24/6/19,20620650
24/6/19,3144220
17/6/19,811432
17/6/19,24598
17/6/19,2413656
17/6/19,275978
17/6/19,312146
17/6/19,44036
17/6/19,46733
17/6/19,103287
17/6/19,2022689
17/6/19,2284775
17/6/19,1494465
17/6/19,5658271
17/6/19,32921
17/6/19,1146718
17/6/19,501760
17/6/19,927994
17/6/19,571097
17/6/19,6237220
17/6/19,369513
17/6/19,3361043
17/6/19,5830970
17/6/19,12151
17/6/19,372813
17/6/19,17072
17/6/19,16719
17/6/19,19138
17/6/19,2973532
17/6/19,636176
17/6/19,282290
17/6/19,274875
17/6/19,75408
17/6/19,2598566
17/6/19,74168
17/6/19,32962
17/6/19,34458
17/6/19,8407952
17/6/19,57526
17/6/19,481255
17/6/19,72356
17/6/19,1016803
17/6/19,113989
17/6/19,27874936
17/6/19,21025
17/6/19,38979
17/6/19,203484
17/6/19,2579386
17/6/19,5411160
17/6/19,271321
17/6/19,11875557
17/6/19,4475699
17/6/19,1660327
17/6/19,337175
17/6/19,986630
17/6/19,250339
17/6/19,187019
17/6/19,173068
17/6/19,178882
17/6/19,21129
17/6/19,13107
17/6/19,63758551
17/6/19,3200050
17/6/19,20804932
17/6/19,3290328
17/6/19,267580
17/6/19,958397
17/6/19,16286
17/6/19,101498
17/6/19,75686
17/6/19,18542
17/6/19,234189
17/6/19,57925
17/6/19,4229458
17/6/19,4489139
17/6/19,2293547
17/6/19,8126701
17/6/19,911433
17/6/19,372593
17/6/19,1058305
17/6/19,7352872
17/6/19,464814
17/6/19,11102
17/6/19,23657
17/6/19,135337
17/6/19,74019
17/6/19,5354758
17/6/19,13019
17/6/19,1967153
17/6/19,2573797
17/6/19,12905
17/6/19,31551
17/6/19,3665861
17/6/19,4976952
17/6/19,220649
17/6/19,26957
17/6/19,9993721
17/6/19,12240
17/6/19,159140
17/6/19,278420
17/6/19,2109991
17/6/19,2437547
17/6/19,16929
17/6/19,3444381
17/6/19,673016
17/6/19,25241
17/6/19,659889
17/6/19,17440401
17/6/19,195165
17/6/19,28688
17/6/19,54396
17/6/19,45427484
17/6/19,13387740
17/6/19,14849
17/6/19,135568
17/6/19,162591
17/6/19,4307523
17/6/19,234188
17/6/19,14755
17/6/19,5176431
17/6/19,12508
17/6/19,51168
17/6/19,1352549
17/6/19,50756
17/6/19,2932671
17/6/19,361933
17/6/19,92271
17/6/19,843261
17/6/19,2176776
17/6/19,6925504
17/6/19,2335098
17/6/19,10470
17/6/19,1920281
17/6/19,34356
17/6/19,5342378
17/6/19,1830779
17/6/19,29714
17/6/19,86477
17/6/19,1586994
17/6/19,1131317
17/6/19,777319
17/6/19,990602
17/6/19,341515
17/6/19,15200038
17/6/19,34188
17/6/19,55865
17/6/19,2328724
17/6/19,10318
17/6/19,604501
17/6/19,345165
17/6/19,434255
17/6/19,40263
17/6/19,37903
17/6/19,18170809
17/6/19,1377798
17/6/19,427878
17/6/19,3357984
17/6/19,72470
17/6/19,1343425
17/6/19,624422
17/6/19,12636
17/6/19,48042883
17/6/19,41704
17/6/19,605195
17/6/19,105740
17/6/19,45096
17/6/19,36115
17/6/19,13400561
17/6/19,28384
17/6/19,15944032
17/6/19,38179
17/6/19,1041072
17/6/19,28993
17/6/19,948399
17/6/19,365006
17/6/19,50895
17/6/19,96882
17/6/19,25574
17/6/19,17997
17/6/19,640234
17/6/19,93997
17/6/19,108061
17/6/19,28763
17/6/19,1370396
17/6/19,40801
17/6/19,59678
17/6/19,74815
17/6/19,12072
17/6/19,630883
17/6/19,1041806
17/6/19,416026
17/6/19,531126
17/6/19,9968169
17/6/19,11223
17/6/19,4414765
17/6/19,811949
17/6/19,80964
17/6/19,3529805
17/6/19,16907256
17/6/19,38847
17/6/19,13795
17/6/19,758749
17/6/19,29098
17/6/19,25514
17/6/19,40531
17/6/19,56938
17/6/19,35533
17/6/19,610534
17/6/19,39092
17/6/19,2205236
17/6/19,34840
17/6/19,1490879
17/6/19,125946
10/6/19,3583429
10/6/19,24912
10/6/19,27438
10/6/19,47863371
10/6/19,248900
10/6/19,4320748
10/6/19,917468
10/6/19,1024245
10/6/19,17665063
10/6/19,2085600
10/6/19,63930481
10/6/19,49071
10/6/19,44658
10/6/19,398975
10/6/19,25720
10/6/19,670967
10/6/19,13472767
10/6/19,5564759
10/6/19,33476
10/6/19,817840
10/6/19,42926
10/6/19,10619
10/6/19,257154
10/6/19,15223053
10/6/19,34895
10/6/19,197788
10/6/19,74866
10/6/19,360593
10/6/19,707150
10/6/19,135583
10/6/19,45683094
10/6/19,370982
10/6/19,11457
10/6/19,11002
10/6/19,13563
10/6/19,108826
10/6/19,393410
10/6/19,28306508
10/6/19,44689
10/6/19,14154393
10/6/19,1985537
10/6/19,9939148
10/6/19,608300
10/6/19,129616
10/6/19,48587
10/6/19,33437
10/6/19,3563545
10/6/19,1361886
10/6/19,2308933
10/6/19,21058
10/6/19,7229407
10/6/19,176906
10/6/19,440532
10/6/19,11684
10/6/19,2934750
10/6/19,18238815
10/6/19,1298346
10/6/19,54769
10/6/19,33461
10/6/19,2989057
10/6/19,71253
10/6/19,1072062
10/6/19,13589
10/6/19,314653
10/6/19,117146
10/6/19,11080
10/6/19,2385371
10/6/19,10287
10/6/19,6864037
10/6/19,934354
10/6/19,826850
10/6/19,14557
10/6/19,22635
10/6/19,892871
10/6/19,284661
10/6/19,5165189
10/6/19,5395078
10/6/19,261479
10/6/19,35899
10/6/19,5530443
10/6/19,2473137
10/6/19,991970
10/6/19,647734
10/6/19,836261
10/6/19,20817
10/6/19,3287968
10/6/19,63988
10/6/19,32873
10/6/19,1043270
10/6/19,1958181
10/6/19,599201
10/6/19,22935
10/6/19,815552
10/6/19,4232669
10/6/19,4385594
10/6/19,665862
10/6/19,3223292
10/6/19,39301
10/6/19,12341
10/6/19,4424506
10/6/19,92900
10/6/19,1364893
10/6/19,1453001
10/6/19,2357833
10/6/19,553618
10/6/19,594425
10/6/19,9970781
10/6/19,2167545
10/6/19,107940
10/6/19,1814066
10/6/19,2285957
10/6/19,622599
10/6/19,40122
10/6/19,260829
10/6/19,28506
10/6/19,50407
10/6/19,69776
10/6/19,16220
10/6/19,21058788
10/6/19,17187874
10/6/19,2331370
10/6/19,3397422
10/6/19,16993
10/6/19,388425
10/6/19,700099
10/6/19,203948
10/6/19,68969
10/6/19,92126
10/6/19,13379
10/6/19,29386
10/6/19,32298
10/6/19,28347
10/6/19,1423932
10/6/19,1348660
10/6/19,36178
10/6/19,12329
10/6/19,12110841
10/6/19,1584009
10/6/19,189131
10/6/19,121329
10/6/19,355916
10/6/19,84782
10/6/19,186006
10/6/19,124503
10/6/19,3452208
10/6/19,250428
10/6/19,48411
10/6/19,385139
10/6/19,49177
10/6/19,6309504
10/6/19,761907
10/6/19,69576
10/6/19,13422
10/6/19,53853
10/6/19,48186
10/6/19,206351
10/6/19,420973
10/6/19,91443
10/6/19,45045
10/6/19,55804
10/6/19,2523524
10/6/19,432132
10/6/19,616983
10/6/19,29250
10/6/19,29648
10/6/19,46484
10/6/19,103504
10/6/19,31518
10/6/19,1817300
10/6/19,240933
10/6/19,703981
10/6/19,48232
10/6/19,29077
10/6/19,1642732
10/6/19,19108
10/6/19,16029572
10/6/19,5882328
10/6/19,34312
10/6/19,2551886
10/6/19,272539
10/6/19,141855
10/6/19,1213423
10/6/19,4385571
10/6/19,74402
10/6/19,1928884
10/6/19,10793
10/6/19,341969
10/6/19,5007001
10/6/19,38922
10/6/19,1192869
10/6/19,16171
10/6/19,30484
10/6/19,2146934
10/6/19,25423
10/6/19,401366
10/6/19,271084
10/6/19,2709105
10/6/19,3262039
10/6/19,18023
10/6/19,15865
10/6/19,1095376
10/6/19,8425635
10/6/19,26164
10/6/19,946820
10/6/19,5362681
10/6/19,99448
10/6/19,22261
10/6/19,8321738
10/6/19,371712
10/6/19,163838
10/6/19,491734
3/6/19,13452948
3/6/19,10045104
3/6/19,12374
3/6/19,37383
3/6/19,2162952
3/6/19,4412254
3/6/19,24813
3/6/19,63098
3/6/19,1357741
3/6/19,50710
3/6/19,320969
3/6/19,5966719
3/6/19,2344702
3/6/19,10836
3/6/19,607669
3/6/19,385829
3/6/19,26053
3/6/19,74055
3/6/19,65421
3/6/19,11856
3/6/19,2151091
3/6/19,605388
3/6/19,80482
3/6/19,27191
3/6/19,885653
3/6/19,127646
3/6/19,166362
3/6/19,31920
3/6/19,128857
3/6/19,28328
3/6/19,10067270
3/6/19,46822
3/6/19,36809
3/6/19,13811
3/6/19,35494
3/6/19,10211
3/6/19,43851
3/6/19,681786
3/6/19,1643855
3/6/19,62541
3/6/19,54407
3/6/19,30489
3/6/19,856867
3/6/19,7393194
3/6/19,3426756
3/6/19,337318
3/6/19,82918
3/6/19,66674
3/6/19,45256
3/6/19,100676
3/6/19,163278
3/6/19,121116
3/6/19,724761
3/6/19,1315931
3/6/19,10306
3/6/19,210692
3/6/19,11428
3/6/19,11093
3/6/19,8119725
3/6/19,246157
3/6/19,607616
3/6/19,75911
3/6/19,3506275
3/6/19,1986365
3/6/19,56085
3/6/19,23726
3/6/19,793027
3/6/19,5403063
3/6/19,1977678
3/6/19,213025
3/6/19,23734
3/6/19,344068
3/6/19,11921
3/6/19,79088
3/6/19,24165
3/6/19,20873
3/6/19,403546
3/6/19,48458
3/6/19,31633
3/6/19,2218774
3/6/19,17200330
3/6/19,1945746
3/6/19,436445
3/6/19,82194
3/6/19,593401
3/6/19,6907095
3/6/19,926872
3/6/19,1298192
3/6/19,12164
3/6/19,507445
3/6/19,245659
3/6/19,28847
3/6/19,186837
3/6/19,1449178
3/6/19,17065
3/6/19,50318
3/6/19,18206165
3/6/19,1340706
3/6/19,589845
3/6/19,20538
3/6/19,2295913
3/6/19,1074904
3/6/19,27107
3/6/19,326617
3/6/19,30023
3/6/19,32165
3/6/19,311581
3/6/19,358389
3/6/19,2902083
3/6/19,13064
3/6/19,1825446
3/6/19,3395023
3/6/19,909254
3/6/19,4773298
3/6/19,165747
3/6/19,401792
3/6/19,81681
3/6/19,2095862
3/6/19,330625
3/6/19,1239396
3/6/19,14309178
3/6/19,48764427
3/6/19,607838
3/6/19,43366
3/6/19,1586511
3/6/19,5172845
3/6/19,2731504
3/6/19,1435531
3/6/19,8490293
3/6/19,18830
3/6/19,43518
3/6/19,175896
3/6/19,3282143
3/6/19,986375
3/6/19,816408
3/6/19,219911
3/6/19,35167
3/6/19,838067
3/6/19,44830
3/6/19,64596717
3/6/19,38800
3/6/19,2265493
3/6/19,598011
3/6/19,11420255
3/6/19,2578994
3/6/19,442201
3/6/19,239224
3/6/19,524312
3/6/19,4388868
3/6/19,10141
3/6/19,16021
3/6/19,23373
3/6/19,5462733
3/6/19,4459363
3/6/19,90274
3/6/19,1021034
3/6/19,5305669
3/6/19,37714
3/6/19,2530412
3/6/19,40421
3/6/19,17435465
3/6/19,330545
3/6/19,88420
3/6/19,2398317
3/6/19,1045340
3/6/19,27914
3/6/19,256703
3/6/19,3317407
3/6/19,124851
3/6/19,331268
3/6/19,32432
3/6/19,588846
3/6/19,218347
3/6/19,117988
3/6/19,2948816
3/6/19,15360658
3/6/19,15762408
3/6/19,6283607
3/6/19,255671
3/6/19,10868
3/6/19,26154
3/6/19,4344007
3/6/19,5448670
3/6/19,2475741
3/6/19,380500
3/6/19,35122
3/6/19,536591
3/6/19,67115
3/6/19,1849402
3/6/19,30851
3/6/19,1067882
3/6/19,53625
3/6/19,4465405
3/6/19,20343
3/6/19,28028599
3/6/19,3620060
3/6/19,152986
3/6/19,29715
3/6/19,3080038
3/6/19,803972
3/6/19,16033
3/6/19,21045895
3/6/19,32838
3/6/19,24770
3/6/19,943816
3/6/19,45637911
27/5/19,3404361
27/5/19,332354
27/5/19,1898654
27/5/19,176135
27/5/19,59846
27/5/19,909179
27/5/19,17553
27/5/19,11200
27/5/19,11341
27/5/19,47484
27/5/19,3014466
27/5/19,86949
27/5/19,53135
27/5/19,24469
27/5/19,23095
27/5/19,462638
27/5/19,2664099
27/5/19,11018
27/5/19,965719
27/5/19,877272
27/5/19,1131882
27/5/19,5466006
27/5/19,23205
27/5/19,95250
27/5/19,7030990
27/5/19,8196299
27/5/19,238627
27/5/19,12984
27/5/19,47258
27/5/19,1343869
27/5/19,8588671
27/5/19,1261957
27/5/19,19961
27/5/19,164728
27/5/19,14142
27/5/19,3357654
27/5/19,533417
27/5/19,2198404
27/5/19,693338
27/5/19,611378
27/5/19,10429
27/5/19,404818
27/5/19,18027
27/5/19,938078
27/5/19,1940308
27/5/19,17312
27/5/19,2337524
27/5/19,997406
27/5/19,2525867
27/5/19,424918
27/5/19,51528
27/5/19,597020
27/5/19,801367
27/5/19,15890634
27/5/19,31496
27/5/19,1343480
27/5/19,14519012
27/5/19,33797
27/5/19,48319102
27/5/19,5210213
27/5/19,246592
27/5/19,36099
27/5/19,39030
27/5/19,3184296
27/5/19,4287216
27/5/19,4281816
27/5/19,351038
27/5/19,17192641
27/5/19,6364450
27/5/19,18592046
27/5/19,37307
27/5/19,17665
27/5/19,166119
27/5/19,44008
27/5/19,89293
27/5/19,64581778
27/5/19,40801
27/5/19,971900
27/5/19,2945308
27/5/19,10863
27/5/19,2110118
27/5/19,629037
27/5/19,30095
27/5/19,157677
27/5/19,270440
27/5/19,5317960
27/5/19,2179798
27/5/19,77994
27/5/19,3473394
27/5/19,209191
27/5/19,59400
27/5/19,4354342
27/5/19,26741
27/5/19,3258172
27/5/19,537728
27/5/19,2098106
27/5/19,4474154
27/5/19,672860
27/5/19,246678
27/5/19,212226
27/5/19,37342
27/5/19,28725
27/5/19,257014
27/5/19,371786
27/5/19,407181
27/5/19,26349
27/5/19,24873
27/5/19,1764057
27/5/19,10731
27/5/19,1039651
27/5/19,261402
27/5/19,35873
27/5/19,1579930
27/5/19,28376
27/5/19,39207
27/5/19,916053
27/5/19,234798
27/5/19,32421
27/5/19,369027
27/5/19,820896
27/5/19,13461
27/5/19,13619466
27/5/19,68404
27/5/19,11944493
27/5/19,50538
27/5/19,5532284
27/5/19,72329
27/5/19,26633
27/5/19,4516588
27/5/19,15061
27/5/19,15565079
27/5/19,38607
27/5/19,116253
27/5/19,61167
27/5/19,321584
27/5/19,46030335
27/5/19,63814
27/5/19,124267
27/5/19,452379
27/5/19,21477926
27/5/19,550872
27/5/19,342157
27/5/19,747297
27/5/19,109976
27/5/19,275988
27/5/19,2515886
27/5/19,1323488
27/5/19,23017
27/5/19,13176
27/5/19,1143743
27/5/19,34925
27/5/19,1736084
27/5/19,613953
27/5/19,28766028
27/5/19,32253
27/5/19,12302
27/5/19,666626
27/5/19,44367
27/5/19,91134
27/5/19,5007272
27/5/19,391013
27/5/19,88225
27/5/19,20327
27/5/19,47061
27/5/19,30904
27/5/19,2362584
27/5/19,72244
27/5/19,105847
27/5/19,7291613
27/5/19,28983
27/5/19,45982
27/5/19,189120
27/5/19,200641
27/5/19,5371202
27/5/19,17500209
27/5/19,19743
27/5/19,641348
27/5/19,110605
27/5/19,11186
27/5/19,28467
27/5/19,613972
27/5/19,10143740
27/5/19,39410
27/5/19,858756
27/5/19,1106037
27/5/19,3624617
27/5/19,1593860
27/5/19,780923
27/5/19,159838
27/5/19,5972766
27/5/19,2283740
27/5/19,11908
27/5/19,1363770
27/5/19,15446
27/5/19,360861
27/5/19,10133729
27/5/19,2248577
27/5/19,3210013
27/5/19,323889
27/5/19,73836
27/5/19,15180
27/5/19,40151
27/5/19,1368641
27/5/19,129910
27/5/19,102369
27/5/19,1956247
27/5/19,2421273
27/5/19,22389
27/5/19,45373
20/5/19,28404
20/5/19,133111
20/5/19,40857
20/5/19,38939
20/5/19,40418
20/5/19,1375604
20/5/19,11091
20/5/19,1685866
20/5/19,154009
20/5/19,39987
20/5/19,1550810
20/5/19,31843
20/5/19,51195
20/5/19,271159
20/5/19,264828
20/5/19,115386
20/5/19,295055
20/5/19,68001
20/5/19,3208119
20/5/19,486684
20/5/19,2494603
20/5/19,191196
20/5/19,193618
20/5/19,14580487
20/5/19,654684
20/5/19,49927
20/5/19,1309540
20/5/19,2115562
20/5/19,35109
20/5/19,12016285
20/5/19,10807
20/5/19,163287
20/5/19,4515254
20/5/19,80512
20/5/19,13361
20/5/19,24486
20/5/19,339159
20/5/19,30802
20/5/19,15086
20/5/19,6976999
20/5/19,898738
20/5/19,82669
20/5/19,24874
20/5/19,603618
20/5/19,2959326
20/5/19,463480
20/5/19,147156
20/5/19,32460
20/5/19,996172
20/5/19,102535
20/5/19,19830
20/5/19,2293459
20/5/19,364278
20/5/19,31358
20/5/19,25173
20/5/19,15202
20/5/19,83117
20/5/19,12225
20/5/19,4152692
20/5/19,4909455
20/5/19,47769
20/5/19,91623
20/5/19,39819
20/5/19,1067703
20/5/19,1936014
20/5/19,213308
20/5/19,15430
20/5/19,2508520
20/5/19,5522407
20/5/19,21980
20/5/19,1377196
20/5/19,48837957
20/5/19,44912
20/5/19,342282
20/5/19,8077600
20/5/19,361462
20/5/19,11623
20/5/19,15808311
20/5/19,5873495
20/5/19,2303175
20/5/19,31382
20/5/19,3012349
20/5/19,25075
20/5/19,263569
20/5/19,21172
20/5/19,927631
20/5/19,3260782
20/5/19,5498455
20/5/19,2322501
20/5/19,96341
20/5/19,373005
20/5/19,57682
20/5/19,21801
20/5/19,8517612
20/5/19,21089
20/5/19,233025
20/5/19,37461
20/5/19,38388
20/5/19,24363
20/5/19,667340
20/5/19,439283
20/5/19,3295143
20/5/19,58469
20/5/19,7317748
20/5/19,29399
20/5/19,877361
20/5/19,32303
20/5/19,1301934
20/5/19,3499613
20/5/19,6350295
20/5/19,2158907
20/5/19,632337
20/5/19,25805
20/5/19,4454659
20/5/19,240721
20/5/19,13276
20/5/19,145957
20/5/19,2496378
20/5/19,458961
20/5/19,560410
20/5/19,541797
20/5/19,15329192
20/5/19,564051
20/5/19,26801
20/5/19,386810
20/5/19,14219
20/5/19,102942
20/5/19,35286
20/5/19,5198620
20/5/19,15443
20/5/19,35539
20/5/19,614999
20/5/19,805348
20/5/19,2390065
20/5/19,965579
20/5/19,1921370
20/5/19,64241
20/5/19,4413002
20/5/19,52872
20/5/19,34406
20/5/19,227255
20/5/19,10323635
20/5/19,13368941
20/5/19,23187
20/5/19,27759
20/5/19,1069622
20/5/19,1220796
20/5/19,3341829
20/5/19,3173771
20/5/19,667358
20/5/19,45355725
20/5/19,13395
20/5/19,243650
20/5/19,30466
20/5/19,85920
20/5/19,52824
20/5/19,333331
20/5/19,10162950
20/5/19,173246
20/5/19,61148
20/5/19,18562180
20/5/19,1313097
20/5/19,3213361
20/5/19,235493
20/5/19,1559525
20/5/19,298931
20/5/19,614901
20/5/19,2188303
20/5/19,322146
20/5/19,763224
20/5/19,958524
20/5/19,835598
20/5/19,64340543
20/5/19,45260
20/5/19,12411
20/5/19,2307851
20/5/19,822276
20/5/19,1054545
20/5/19,2215666
20/5/19,5296763
20/5/19,1547401
20/5/19,1130692
20/5/19,4325275
20/5/19,69959
20/5/19,11704
20/5/19,17348953
20/5/19,119971
20/5/19,1983386
20/5/19,939368
20/5/19,746891
20/5/19,5471678
20/5/19,21095771
20/5/19,48464
20/5/19,605674
20/5/19,376681
20/5/19,17472257
20/5/19,114339
20/5/19,80231
20/5/19,98467
20/5/19,28207017
20/5/19,30252
20/5/19,10984
20/5/19,415923
20/5/19,17406
13/5/19,93649
13/5/19,115663
13/5/19,32981
13/5/19,105449
13/5/19,1624276
13/5/19,49175
13/5/19,81866
13/5/19,20313
13/5/19,975979
13/5/19,279013
13/5/19,1462692
13/5/19,28830259
13/5/19,2526889
13/5/19,18723379
13/5/19,1392233
13/5/19,322000
13/5/19,4504455
13/5/19,2571250
13/5/19,3400397
13/5/19,665896
13/5/19,193524
13/5/19,228236
13/5/19,227528
13/5/19,56867
13/5/19,2164306
13/5/19,30883
13/5/19,12079867
13/5/19,21526980
13/5/19,46236
13/5/19,233784
13/5/19,12062
13/5/19,169218
13/5/19,81661
13/5/19,14485
13/5/19,13074
13/5/19,65556813
13/5/19,6020699
13/5/19,2413957
13/5/19,38004
13/5/19,347474
13/5/19,107507
13/5/19,6989091
13/5/19,30103
13/5/19,146510
13/5/19,20565
13/5/19,29775
13/5/19,612388
13/5/19,30513
13/5/19,266293
13/5/19,67204
13/5/19,34161
13/5/19,708583
13/5/19,22144
13/5/19,2328791
13/5/19,46217159
13/5/19,20924
13/5/19,2282838
13/5/19,1991203
13/5/19,32335
13/5/19,89633
13/5/19,620852
13/5/19,557313
13/5/19,5034690
13/5/19,874546
13/5/19,5461283
13/5/19,23716
13/5/19,3222658
13/5/19,983329
13/5/19,49454676
13/5/19,1122640
13/5/19,16906
13/5/19,10258488
13/5/19,1376234
13/5/19,361827
13/5/19,8429305
13/5/19,362611
13/5/19,1286622
13/5/19,36543
13/5/19,16205383
13/5/19,25486
13/5/19,39580
13/5/19,3163414
13/5/19,3128057
13/5/19,21506
13/5/19,476927
13/5/19,3349577
13/5/19,239448
13/5/19,392733
13/5/19,61690
13/5/19,265911
13/5/19,137284
13/5/19,37592
13/5/19,3021281
13/5/19,61687
13/5/19,34984
13/5/19,1703075
13/5/19,3316735
13/5/19,55698
13/5/19,28580
13/5/19,2198917
13/5/19,635494
13/5/19,341384
13/5/19,4535640
13/5/19,4501016
13/5/19,627050
13/5/19,11329
13/5/19,46176
13/5/19,556347
13/5/19,2349836
13/5/19,2474936
13/5/19,5562953
13/5/19,583161
13/5/19,259885
13/5/19,1160265
13/5/19,256093
13/5/19,375330
13/5/19,23448
13/5/19,23082
13/5/19,55775
13/5/19,33183
13/5/19,1589974
13/5/19,468857
13/5/19,762525
13/5/19,487939
13/5/19,2283893
13/5/19,404702
13/5/19,37998
13/5/19,22289
13/5/19,667416
13/5/19,1181342
13/5/19,36084
13/5/19,36001
13/5/19,49044
13/5/19,11774
13/5/19,817857
13/5/19,156265
13/5/19,14435
13/5/19,30259
13/5/19,5451047
13/5/19,895721
13/5/19,10402410
13/5/19,13546533
13/5/19,1283287
13/5/19,147688
13/5/19,44555
13/5/19,444109
13/5/19,115000
13/5/19,14416
13/5/19,2445265
13/5/19,366066
13/5/19,53864
13/5/19,180407
13/5/19,1351160
13/5/19,65634
13/5/19,3298319
13/5/19,3572228
13/5/19,72212
13/5/19,2241563
13/5/19,18008515
13/5/19,40256
13/5/19,989187
13/5/19,886069
13/5/19,357463
13/5/19,916765
13/5/19,14122
13/5/19,774506
13/5/19,10667
13/5/19,1081882
13/5/19,17213
13/5/19,12606
13/5/19,95426
13/5/19,642698
13/5/19,10099
13/5/19,21848
13/5/19,198830
13/5/19,14941059
13/5/19,69012
13/5/19,15537912
13/5/19,4331005
13/5/19,4280777
13/5/19,970980
13/5/19,17753180
13/5/19,120111
13/5/19,10853
13/5/19,966886
13/5/19,26637
13/5/19,66285
13/5/19,5755168
13/5/19,242483
13/5/19,24297
13/5/19,964500
13/5/19,22716
13/5/19,5355915
13/5/19,41746
13/5/19,7537931
13/5/19,101724
13/5/19,8745841
13/5/19,25655
13/5/19,72249
13/5/19,2006959
13/5/19,6454247
13/5/19,11898
13/5/19,11988
13/5/19,1976311
13/5/19,19736
13/5/19,411735
6/5/19,1466504
6/5/19,393395
6/5/19,549552
6/5/19,10422075
6/5/19,13651601
6/5/19,12329197
6/5/19,4599581
6/5/19,639631
6/5/19,271577
6/5/19,28787234
6/5/19,34315
6/5/19,596100
6/5/19,21570865
6/5/19,67213310
6/5/19,23805
6/5/19,2264128
6/5/19,11198
6/5/19,83581
6/5/19,18888007
6/5/19,5479932
6/5/19,2410182
6/5/19,29766
6/5/19,10557
6/5/19,229468
6/5/19,558329
6/5/19,584218
6/5/19,30443
6/5/19,5417523
6/5/19,40398
6/5/19,219423
6/5/19,432688
6/5/19,1037161
6/5/19,3579374
6/5/19,1964716
6/5/19,2556671
6/5/19,3612715
6/5/19,4536766
6/5/19,147711
6/5/19,135528
6/5/19,28437
6/5/19,57613
6/5/19,878673
6/5/19,18055992
6/5/19,14894736
6/5/19,54727
6/5/19,3313827
6/5/19,7713078
6/5/19,652647
6/5/19,1117053
6/5/19,37070
6/5/19,842858
6/5/19,22037
6/5/19,82449
6/5/19,30984
6/5/19,57485
6/5/19,47471917
6/5/19,99549
6/5/19,5522825
6/5/19,329702
6/5/19,261899
6/5/19,62449
6/5/19,926702
6/5/19,110569
6/5/19,58811
6/5/19,73850
6/5/19,617214
6/5/19,21669
6/5/19,13225
6/5/19,5017647
6/5/19,1836460
6/5/19,290172
6/5/19,50836911
6/5/19,43386
6/5/19,163227
6/5/19,32473
6/5/19,80279
6/5/19,15027
6/5/19,104463
6/5/19,54348
6/5/19,42069
6/5/19,2356850
6/5/19,6061007
6/5/19,12765
6/5/19,28606
6/5/19,69028
6/5/19,5658787
6/5/19,2376669
6/5/19,44362
6/5/19,36854
6/5/19,229350
6/5/19,40401
6/5/19,40219
6/5/19,365300
6/5/19,3377279
6/5/19,3046354
6/5/19,386008
6/5/19,10188
6/5/19,22985
6/5/19,1385890
6/5/19,29240
6/5/19,462650
6/5/19,3184265
6/5/19,36240
6/5/19,55625
6/5/19,2031921
6/5/19,18711
6/5/19,4641890
6/5/19,66718
6/5/19,22775
6/5/19,12800
6/5/19,3460392
6/5/19,6536575
6/5/19,2449418
6/5/19,1347888
6/5/19,305593
6/5/19,62614
6/5/19,360077
6/5/19,155286
6/5/19,241464
