region,week_date,sales,running_total
EUROPE,24/6/19,2529,355254309
EUROPE,24/6/19,4668,355254309
EUROPE,24/6/19,797430,355254309
EUROPE,24/8/20,136429,364380640
EUROPE,24/8/20,3383683,364380640
EUROPE,24/8/20,40229,364380640
EUROPE,24/8/20,26362,364380640
EUROPE,24/8/20,3295,364380640
EUROPE,24/8/20,1116468,364380640
EUROPE,24/8/20,47032,364380640
EUROPE,24/8/20,6265,364380640
EUROPE,24/8/20,813088,364380640
EUROPE,24/8/20,378826,364380640
EUROPE,24/8/20,74178,364380640
EUROPE,24/8/20,625492,364380640
EUROPE,24/8/20,840537,364380640
EUROPE,24/8/20,20686,364380640
EUROPE,24/8/20,106346,364380640
EUROPE,24/8/20,71648,364380640
EUROPE,24/8/20,3630,364380640
EUROPE,24/8/20,29492,364380640
EUROPE,24/8/20,469133,364380640
EUROPE,24/8/20,43242,364380640
EUROPE,24/8/20,1407,364380640
EUROPE,24/8/20,2836,364380640
EUROPE,24/8/20,159543,364380640
EUROPE,24/8/20,3280,364380640
EUROPE,24/8/20,266237,364380640
EUROPE,24/8/20,129020,364380640
EUROPE,24/8/20,50412,364380640
EUROPE,24/8/20,135256,364380640
EUROPE,24/8/20,47335,364380640
EUROPE,24/8/20,89676,364380640
EUROPE,24/8/20,679,364380640
EUROPE,24/8/20,318,364380640
EUROPE,24/8/20,4271,364380640
EUROPE,25/3/19,117054,373369968
EUROPE,25/3/19,92034,373369968
EUROPE,25/3/19,24756,373369968
EUROPE,25/3/19,46088,373369968
EUROPE,25/3/19,757484,373369968
EUROPE,25/3/19,62394,373369968
EUROPE,25/3/19,26289,373369968
EUROPE,25/3/19,1084,373369968
EUROPE,25/3/19,441696,373369968
EUROPE,25/3/19,645821,373369968
EUROPE,25/3/19,128954,373369968
EUROPE,25/3/19,38810,373369968
EUROPE,25/3/19,2093,373369968
EUROPE,25/3/19,1078214,373369968
EUROPE,25/3/19,1226,373369968
EUROPE,25/3/19,961,373369968
EUROPE,25/3/19,413332,373369968
EUROPE,25/3/19,37550,373369968
EUROPE,25/3/19,738,373369968
EUROPE,25/3/19,2286,373369968
EUROPE,25/3/19,200808,373369968
EUROPE,25/3/19,63367,373369968
EUROPE,25/3/19,4057,373369968
EUROPE,25/3/19,877844,373369968
EUROPE,25/3/19,73,373369968
EUROPE,25/3/19,34719,373369968
EUROPE,25/3/19,2491,373369968
EUROPE,25/3/19,835,373369968
EUROPE,25/3/19,125060,373369968
EUROPE,25/3/19,34629,373369968
EUROPE,25/3/19,18696,373369968
EUROPE,25/3/19,39234,373369968
EUROPE,25/3/19,3510311,373369968
EUROPE,25/3/19,158340,373369968
EUROPE,25/5/20,127974,382800268
EUROPE,25/5/20,59847,382800268
EUROPE,25/5/20,7149,382800268
EUROPE,25/5/20,399929,382800268
EUROPE,25/5/20,134319,382800268
EUROPE,25/5/20,3033,382800268
EUROPE,25/5/20,1840,382800268
EUROPE,25/5/20,4451,382800268
EUROPE,25/5/20,169891,382800268
EUROPE,25/5/20,482176,382800268
EUROPE,25/5/20,864678,382800268
EUROPE,25/5/20,21550,382800268
EUROPE,25/5/20,74402,382800268
EUROPE,25/5/20,1467,382800268
EUROPE,25/5/20,65748,382800268
EUROPE,25/5/20,36662,382800268
EUROPE,25/5/20,114907,382800268
EUROPE,25/5/20,91394,382800268
EUROPE,25/5/20,1073,382800268
EUROPE,25/5/20,3762,382800268
EUROPE,25/5/20,42525,382800268
EUROPE,25/5/20,270446,382800268
EUROPE,25/5/20,3886,382800268
EUROPE,25/5/20,625019,382800268
EUROPE,25/5/20,81817,382800268
EUROPE,25/5/20,3566517,382800268
EUROPE,25/5/20,49873,382800268
EUROPE,25/5/20,258,382800268
EUROPE,25/5/20,320,382800268
EUROPE,25/5/20,58215,382800268
EUROPE,25/5/20,1133335,382800268
EUROPE,25/5/20,35632,382800268
EUROPE,25/5/20,29908,382800268
EUROPE,25/5/20,866297,382800268
EUROPE,25/6/18,411615,392895824
EUROPE,25/6/18,42924,392895824
EUROPE,25/6/18,98731,392895824
EUROPE,25/6/18,1539,392895824
EUROPE,25/6/18,33831,392895824
EUROPE,25/6/18,1103704,392895824
EUROPE,25/6/18,577,392895824
EUROPE,25/6/18,149138,392895824
EUROPE,25/6/18,4242076,392895824
EUROPE,25/6/18,78511,392895824
EUROPE,25/6/18,36666,392895824
EUROPE,25/6/18,680840,392895824
EUROPE,25/6/18,31522,392895824
EUROPE,25/6/18,2589,392895824
EUROPE,25/6/18,865735,392895824
EUROPE,25/6/18,148551,392895824
EUROPE,25/6/18,270323,392895824
EUROPE,25/6/18,351,392895824
EUROPE,25/6/18,6587,392895824
EUROPE,25/6/18,82190,392895824
EUROPE,25/6/18,13030,392895824
EUROPE,25/6/18,28555,392895824
EUROPE,25/6/18,24061,392895824
EUROPE,25/6/18,1524,392895824
EUROPE,25/6/18,23466,392895824
EUROPE,25/6/18,1305,392895824
EUROPE,25/6/18,440274,392895824
EUROPE,25/6/18,440,392895824
EUROPE,25/6/18,119007,392895824
EUROPE,25/6/18,833039,392895824
EUROPE,25/6/18,1073,392895824
EUROPE,25/6/18,2826,392895824
EUROPE,25/6/18,210460,392895824
EUROPE,25/6/18,108496,392895824
EUROPE,26/3/18,39900,401298007
EUROPE,26/3/18,373224,401298007
EUROPE,26/3/18,3488521,401298007
EUROPE,26/3/18,949673,401298007
EUROPE,26/3/18,22017,401298007
EUROPE,26/3/18,28717,401298007
EUROPE,26/3/18,24809,401298007
EUROPE,26/3/18,32217,401298007
EUROPE,26/3/18,2183,401298007
EUROPE,26/3/18,763772,401298007
EUROPE,26/3/18,64646,401298007
EUROPE,26/3/18,782,401298007
EUROPE,26/3/18,403,401298007
EUROPE,26/3/18,12931,401298007
EUROPE,26/3/18,30198,401298007
EUROPE,26/3/18,356973,401298007
EUROPE,26/3/18,69581,401298007
EUROPE,26/3/18,2072,401298007
EUROPE,26/3/18,138612,401298007
EUROPE,26/3/18,661150,401298007
EUROPE,26/3/18,3558,401298007
EUROPE,26/3/18,172470,401298007
EUROPE,26/3/18,105791,401298007
EUROPE,26/3/18,138247,401298007
EUROPE,26/3/18,1219,401298007
EUROPE,26/3/18,96481,401298007
EUROPE,26/3/18,3616,401298007
EUROPE,26/3/18,614397,401298007
EUROPE,26/3/18,144031,401298007
EUROPE,26/3/18,24767,401298007
EUROPE,26/3/18,1402,401298007
EUROPE,26/3/18,300,401298007
EUROPE,26/3/18,33523,401298007
EUROPE,26/8/19,39070,410217638
EUROPE,26/8/19,757125,410217638
EUROPE,26/8/19,71253,410217638
EUROPE,26/8/19,70069,410217638
EUROPE,26/8/19,3491994,410217638
EUROPE,26/8/19,50246,410217638
EUROPE,26/8/19,28126,410217638
EUROPE,26/8/19,111621,410217638
EUROPE,26/8/19,22242,410217638
EUROPE,26/8/19,173277,410217638
EUROPE,26/8/19,603002,410217638
EUROPE,26/8/19,2679,410217638
EUROPE,26/8/19,373508,410217638
EUROPE,26/8/19,436010,410217638
EUROPE,26/8/19,1009,410217638
EUROPE,26/8/19,1835,410217638
EUROPE,26/8/19,39717,410217638
EUROPE,26/8/19,4270,410217638
EUROPE,26/8/19,226206,410217638
EUROPE,26/8/19,133937,410217638
EUROPE,26/8/19,1049931,410217638
EUROPE,26/8/19,41997,410217638
EUROPE,26/8/19,46502,410217638
EUROPE,26/8/19,183,410217638
EUROPE,26/8/19,2782,410217638
EUROPE,26/8/19,27848,410217638
EUROPE,26/8/19,809733,410217638
EUROPE,26/8/19,96695,410217638
EUROPE,26/8/19,3686,410217638
EUROPE,26/8/19,642,410217638
EUROPE,26/8/19,42342,410217638
EUROPE,26/8/19,157100,410217638
EUROPE,26/8/19,1737,410217638
EUROPE,26/8/19,1257,410217638
EUROPE,27/4/20,99540,419502503
EUROPE,27/4/20,567,419502503
EUROPE,27/4/20,33169,419502503
EUROPE,27/4/20,144706,419502503
EUROPE,27/4/20,5030,419502503
EUROPE,27/4/20,132522,419502503
EUROPE,27/4/20,1479,419502503
EUROPE,27/4/20,38764,419502503
EUROPE,27/4/20,1156098,419502503
EUROPE,27/4/20,674,419502503
EUROPE,27/4/20,659498,419502503
EUROPE,27/4/20,1000,419502503
EUROPE,27/4/20,72819,419502503
EUROPE,27/4/20,126178,419502503
EUROPE,27/4/20,494300,419502503
EUROPE,27/4/20,40797,419502503
EUROPE,27/4/20,35013,419502503
EUROPE,27/4/20,2841,419502503
EUROPE,27/4/20,884591,419502503
EUROPE,27/4/20,2198,419502503
EUROPE,27/4/20,42018,419502503
EUROPE,27/4/20,251640,419502503
EUROPE,27/4/20,21174,419502503
EUROPE,27/4/20,59340,419502503
EUROPE,27/4/20,3420161,419502503
EUROPE,27/4/20,45609,419502503
EUROPE,27/4/20,153720,419502503
EUROPE,27/4/20,30648,419502503
EUROPE,27/4/20,412708,419502503
EUROPE,27/4/20,3046,419502503
EUROPE,27/4/20,61401,419502503
EUROPE,27/4/20,847308,419502503
EUROPE,27/4/20,1842,419502503
EUROPE,27/4/20,2466,419502503
EUROPE,27/5/19,59846,428842052
EUROPE,27/5/19,877272,428842052
EUROPE,27/5/19,1717,428842052
EUROPE,27/5/19,19961,428842052
EUROPE,27/5/19,164728,428842052
EUROPE,27/5/19,1027,428842052
EUROPE,27/5/19,2549,428842052
EUROPE,27/5/19,36099,428842052
EUROPE,27/5/19,3769,428842052
EUROPE,27/5/19,1022,428842052
EUROPE,27/5/19,4764,428842052
EUROPE,27/5/19,166119,428842052
EUROPE,27/5/19,89293,428842052
EUROPE,27/5/19,40801,428842052
EUROPE,27/5/19,59400,428842052
EUROPE,27/5/19,2356,428842052
EUROPE,27/5/19,2760,428842052
EUROPE,27/5/19,257014,428842052
EUROPE,27/5/19,1823,428842052
EUROPE,27/5/19,407181,428842052
EUROPE,27/5/19,820896,428842052
EUROPE,27/5/19,68404,428842052
EUROPE,27/5/19,38607,428842052
EUROPE,27/5/19,116253,428842052
EUROPE,27/5/19,124267,428842052
EUROPE,27/5/19,452379,428842052
EUROPE,27/5/19,480,428842052
EUROPE,27/5/19,32253,428842052
EUROPE,27/5/19,28983,428842052
EUROPE,27/5/19,641348,428842052
EUROPE,27/5/19,1106037,428842052
EUROPE,27/5/19,3624617,428842052
EUROPE,27/5/19,40151,428842052
EUROPE,27/5/19,45373,428842052
EUROPE,27/7/20,30415,438349507
EUROPE,27/7/20,947,438349507
EUROPE,27/7/20,111206,438349507
EUROPE,27/7/20,138468,438349507
EUROPE,27/7/20,1139273,438349507
EUROPE,27/7/20,57870,438349507
EUROPE,27/7/20,488,438349507
EUROPE,27/7/20,186004,438349507
EUROPE,27/7/20,292051,438349507
EUROPE,27/7/20,68474,438349507
EUROPE,27/7/20,3572043,438349507
EUROPE,27/7/20,130785,438349507
EUROPE,27/7/20,31048,438349507
EUROPE,27/7/20,71342,438349507
EUROPE,27/7/20,7741,438349507
EUROPE,27/7/20,44064,438349507
EUROPE,27/7/20,5501,438349507
EUROPE,27/7/20,748,438349507
EUROPE,27/7/20,80619,438349507
EUROPE,27/7/20,479626,438349507
EUROPE,27/7/20,324,438349507
EUROPE,27/7/20,137453,438349507
EUROPE,27/7/20,645839,438349507
EUROPE,27/7/20,2186,438349507
EUROPE,27/7/20,43747,438349507
EUROPE,27/7/20,77439,438349507
EUROPE,27/7/20,38774,438349507
EUROPE,27/7/20,5460,438349507
EUROPE,27/7/20,879849,438349507
EUROPE,27/7/20,828615,438349507
EUROPE,27/7/20,18496,438349507
EUROPE,27/7/20,1737,438349507
EUROPE,27/7/20,1660,438349507
EUROPE,27/7/20,377163,438349507
EUROPE,27/8/18,426984,447821902
EUROPE,27/8/18,1056,447821902
EUROPE,27/8/18,1902,447821902
EUROPE,27/8/18,4959,447821902
EUROPE,27/8/18,148940,447821902
EUROPE,27/8/18,147770,447821902
EUROPE,27/8/18,1327,447821902
EUROPE,27/8/18,28672,447821902
EUROPE,27/8/18,425098,447821902
EUROPE,27/8/18,25829,447821902
EUROPE,27/8/18,34759,447821902
EUROPE,27/8/18,1116,447821902
EUROPE,27/8/18,648846,447821902
EUROPE,27/8/18,77718,447821902
EUROPE,27/8/18,1072,447821902
EUROPE,27/8/18,2061,447821902
EUROPE,27/8/18,39656,447821902
EUROPE,27/8/18,163,447821902
EUROPE,27/8/18,44457,447821902
EUROPE,27/8/18,94140,447821902
EUROPE,27/8/18,67265,447821902
EUROPE,27/8/18,45610,447821902
EUROPE,27/8/18,2013,447821902
EUROPE,27/8/18,127382,447821902
EUROPE,27/8/18,41817,447821902
EUROPE,27/8/18,3502,447821902
EUROPE,27/8/18,16057,447821902
EUROPE,27/8/18,127289,447821902
EUROPE,27/8/18,3961470,447821902
EUROPE,27/8/18,751610,447821902
EUROPE,27/8/18,213231,447821902
EUROPE,27/8/18,24955,447821902
EUROPE,27/8/18,1065220,447821902
EUROPE,27/8/18,868449,447821902
EUROPE,28/5/18,91863,457544311
EUROPE,28/5/18,786982,457544311
EUROPE,28/5/18,38039,457544311
EUROPE,28/5/18,26995,457544311
EUROPE,28/5/18,425238,457544311
EUROPE,28/5/18,1314,457544311
EUROPE,28/5/18,2836,457544311
EUROPE,28/5/18,1644,457544311
EUROPE,28/5/18,2102,457544311
EUROPE,28/5/18,521,457544311
EUROPE,28/5/18,239687,457544311
EUROPE,28/5/18,42878,457544311
EUROPE,28/5/18,412447,457544311
EUROPE,28/5/18,881980,457544311
EUROPE,28/5/18,14407,457544311
EUROPE,28/5/18,53756,457544311
EUROPE,28/5/18,674759,457544311
EUROPE,28/5/18,190814,457544311
EUROPE,28/5/18,34705,457544311
EUROPE,28/5/18,102999,457544311
EUROPE,28/5/18,1867,457544311
EUROPE,28/5/18,33395,457544311
EUROPE,28/5/18,2006,457544311
EUROPE,28/5/18,1096227,457544311
EUROPE,28/5/18,28801,457544311
EUROPE,28/5/18,1651,457544311
EUROPE,28/5/18,166673,457544311
EUROPE,28/5/18,110972,457544311
EUROPE,28/5/18,1998,457544311
EUROPE,28/5/18,149134,457544311
EUROPE,28/5/18,76060,457544311
EUROPE,28/5/18,67708,457544311
EUROPE,28/5/18,3959951,457544311
EUROPE,29/4/19,3726377,467004458
EUROPE,29/4/19,26124,467004458
EUROPE,29/4/19,448207,467004458
EUROPE,29/4/19,283,467004458
EUROPE,29/4/19,430860,467004458
EUROPE,29/4/19,72721,467004458
EUROPE,29/4/19,1722,467004458
EUROPE,29/4/19,41074,467004458
EUROPE,29/4/19,797441,467004458
EUROPE,29/4/19,1713,467004458
EUROPE,29/4/19,655048,467004458
EUROPE,29/4/19,90238,467004458
EUROPE,29/4/19,26533,467004458
EUROPE,29/4/19,45172,467004458
EUROPE,29/4/19,1380,467004458
EUROPE,29/4/19,118964,467004458
EUROPE,29/4/19,3356,467004458
EUROPE,29/4/19,66110,467004458
EUROPE,29/4/19,139969,467004458
EUROPE,29/4/19,40531,467004458
EUROPE,29/4/19,155530,467004458
EUROPE,29/4/19,5435,467004458
EUROPE,29/4/19,920529,467004458
EUROPE,29/4/19,22656,467004458
EUROPE,29/4/19,216088,467004458
EUROPE,29/4/19,46097,467004458
EUROPE,29/4/19,1636,467004458
EUROPE,29/4/19,141689,467004458
EUROPE,29/4/19,1404,467004458
EUROPE,29/4/19,392,467004458
EUROPE,29/4/19,42107,467004458
EUROPE,29/4/19,770,467004458
EUROPE,29/4/19,39266,467004458
EUROPE,29/4/19,1132725,467004458
EUROPE,29/6/20,17430,476634510
EUROPE,29/6/20,83692,476634510
EUROPE,29/6/20,865,476634510
EUROPE,29/6/20,40816,476634510
EUROPE,29/6/20,137746,476634510
EUROPE,29/6/20,1142258,476634510
EUROPE,29/6/20,337,476634510
EUROPE,29/6/20,4328,476634510
EUROPE,29/6/20,194204,476634510
EUROPE,29/6/20,47122,476634510
EUROPE,29/6/20,493184,476634510
EUROPE,29/6/20,549,476634510
EUROPE,29/6/20,1229,476634510
EUROPE,29/6/20,315699,476634510
EUROPE,29/6/20,81944,476634510
EUROPE,29/6/20,418206,476634510
EUROPE,29/6/20,38169,476634510
EUROPE,29/6/20,74791,476634510
EUROPE,29/6/20,36681,476634510
EUROPE,29/6/20,134236,476634510
EUROPE,29/6/20,1403,476634510
EUROPE,29/6/20,3597624,476634510
EUROPE,29/6/20,3648,476634510
EUROPE,29/6/20,4722,476634510
EUROPE,29/6/20,137688,476634510
EUROPE,29/6/20,26191,476634510
EUROPE,29/6/20,1716,476634510
EUROPE,29/6/20,74011,476634510
EUROPE,29/6/20,109276,476634510
EUROPE,29/6/20,1653,476634510
EUROPE,29/6/20,18095,476634510
EUROPE,29/6/20,887139,476634510
EUROPE,29/6/20,652292,476634510
EUROPE,29/6/20,851108,476634510
EUROPE,29/7/19,1091422,485977499
EUROPE,29/7/19,79253,485977499
EUROPE,29/7/19,403,485977499
EUROPE,29/7/19,74166,485977499
EUROPE,29/7/19,42802,485977499
EUROPE,29/7/19,3859,485977499
EUROPE,29/7/19,3699301,485977499
EUROPE,29/7/19,130851,485977499
EUROPE,29/7/19,62383,485977499
EUROPE,29/7/19,132271,485977499
EUROPE,29/7/19,29681,485977499
EUROPE,29/7/19,807426,485977499
EUROPE,29/7/19,166501,485977499
EUROPE,29/7/19,527,485977499
EUROPE,29/7/19,1188,485977499
EUROPE,29/7/19,2035,485977499
EUROPE,29/7/19,4398,485977499
EUROPE,29/7/19,3411,485977499
EUROPE,29/7/19,439267,485977499
EUROPE,29/7/19,173274,485977499
EUROPE,29/7/19,23618,485977499
EUROPE,29/7/19,829556,485977499
EUROPE,29/7/19,39796,485977499
EUROPE,29/7/19,43133,485977499
EUROPE,29/7/19,604981,485977499
EUROPE,29/7/19,102408,485977499
EUROPE,29/7/19,392713,485977499
EUROPE,29/7/19,265148,485977499
EUROPE,29/7/19,3016,485977499
EUROPE,29/7/19,38259,485977499
EUROPE,29/7/19,23952,485977499
EUROPE,29/7/19,1161,485977499
EUROPE,29/7/19,4004,485977499
EUROPE,29/7/19,26825,485977499
EUROPE,3/6/19,37383,494997805
EUROPE,3/6/19,63098,494997805
EUROPE,3/6/19,128857,494997805
EUROPE,3/6/19,28328,494997805
EUROPE,3/6/19,35494,494997805
EUROPE,3/6/19,62541,494997805
EUROPE,3/6/19,3506275,494997805
EUROPE,3/6/19,793027,494997805
EUROPE,3/6/19,436445,494997805
EUROPE,3/6/19,2752,494997805
EUROPE,3/6/19,878,494997805
EUROPE,3/6/19,285,494997805
EUROPE,3/6/19,322,494997805
EUROPE,3/6/19,165747,494997805
EUROPE,3/6/19,3454,494997805
EUROPE,3/6/19,607838,494997805
EUROPE,3/6/19,18830,494997805
EUROPE,3/6/19,175896,494997805
EUROPE,3/6/19,816408,494997805
EUROPE,3/6/19,38800,494997805
EUROPE,3/6/19,90274,494997805
EUROPE,3/6/19,40421,494997805
EUROPE,3/6/19,4318,494997805
EUROPE,3/6/19,256703,494997805
EUROPE,3/6/19,32432,494997805
EUROPE,3/6/19,117988,494997805
EUROPE,3/6/19,2339,494997805
EUROPE,3/6/19,380500,494997805
EUROPE,3/6/19,1786,494997805
EUROPE,3/6/19,1306,494997805
EUROPE,3/6/19,67115,494997805
EUROPE,3/6/19,1067882,494997805
EUROPE,3/6/19,1746,494997805
EUROPE,3/6/19,32838,494997805
EUROPE,3/8/20,1222,504420228
EUROPE,3/8/20,52274,504420228
EUROPE,3/8/20,82928,504420228
EUROPE,3/8/20,642677,504420228
EUROPE,3/8/20,49924,504420228
EUROPE,3/8/20,101235,504420228
EUROPE,3/8/20,46471,504420228
EUROPE,3/8/20,81274,504420228
EUROPE,3/8/20,29953,504420228
EUROPE,3/8/20,176979,504420228
EUROPE,3/8/20,35256,504420228
EUROPE,3/8/20,5962,504420228
EUROPE,3/8/20,29866,504420228
EUROPE,3/8/20,258,504420228
EUROPE,3/8/20,144954,504420228
EUROPE,3/8/20,856662,504420228
EUROPE,3/8/20,71284,504420228
EUROPE,3/8/20,2049,504420228
EUROPE,3/8/20,2204,504420228
EUROPE,3/8/20,6824,504420228
EUROPE,3/8/20,377065,504420228
EUROPE,3/8/20,3528374,504420228
EUROPE,3/8/20,829369,504420228
EUROPE,3/8/20,762,504420228
EUROPE,3/8/20,471671,504420228
EUROPE,3/8/20,2901,504420228
EUROPE,3/8/20,290457,504420228
EUROPE,3/8/20,1133877,504420228
EUROPE,3/8/20,3773,504420228
EUROPE,3/8/20,4265,504420228
EUROPE,3/8/20,68886,504420228
EUROPE,3/8/20,129132,504420228
EUROPE,3/8/20,136064,504420228
EUROPE,3/8/20,25571,504420228
EUROPE,3/9/18,4061587,514197803
EUROPE,3/9/18,919696,514197803
EUROPE,3/9/18,1947,514197803
EUROPE,3/9/18,628,514197803
EUROPE,3/9/18,28551,514197803
EUROPE,3/9/18,1096480,514197803
EUROPE,3/9/18,1723,514197803
EUROPE,3/9/18,70303,514197803
EUROPE,3/9/18,135087,514197803
EUROPE,3/9/18,40367,514197803
EUROPE,3/9/18,142895,514197803
EUROPE,3/9/18,2728,514197803
EUROPE,3/9/18,674495,514197803
EUROPE,3/9/18,1992,514197803
EUROPE,3/9/18,77337,514197803
EUROPE,3/9/18,39127,514197803
EUROPE,3/9/18,433337,514197803
EUROPE,3/9/18,45635,514197803
EUROPE,3/9/18,204671,514197803
EUROPE,3/9/18,46103,514197803
EUROPE,3/9/18,767576,514197803
EUROPE,3/9/18,3519,514197803
EUROPE,3/9/18,100572,514197803
EUROPE,3/9/18,18284,514197803
EUROPE,3/9/18,153789,514197803
EUROPE,3/9/18,29456,514197803
EUROPE,3/9/18,166175,514197803
EUROPE,3/9/18,2112,514197803
EUROPE,3/9/18,432100,514197803
EUROPE,3/9/18,29868,514197803
EUROPE,3/9/18,45359,514197803
EUROPE,3/9/18,1444,514197803
EUROPE,3/9/18,2632,514197803
EUROPE,30/3/20,36264,523113970
EUROPE,30/3/20,862044,523113970
EUROPE,30/3/20,5023,523113970
EUROPE,30/3/20,143200,523113970
EUROPE,30/3/20,253,523113970
EUROPE,30/3/20,1778,523113970
EUROPE,30/3/20,58634,523113970
EUROPE,30/3/20,1345,523113970
EUROPE,30/3/20,687,523113970
EUROPE,30/3/20,20028,523113970
EUROPE,30/3/20,154024,523113970
EUROPE,30/3/20,60641,523113970
EUROPE,30/3/20,47338,523113970
EUROPE,30/3/20,35156,523113970
EUROPE,30/3/20,639923,523113970
EUROPE,30/3/20,799825,523113970
EUROPE,30/3/20,1843,523113970
EUROPE,30/3/20,218595,523113970
EUROPE,30/3/20,2480,523113970
EUROPE,30/3/20,54145,523113970
EUROPE,30/3/20,25282,523113970
EUROPE,30/3/20,3183,523113970
EUROPE,30/3/20,480292,523113970
EUROPE,30/3/20,119138,523113970
EUROPE,30/3/20,3273040,523113970
EUROPE,30/3/20,95075,523113970
EUROPE,30/3/20,31761,523113970
EUROPE,30/3/20,5100,523113970
EUROPE,30/3/20,47503,523113970
EUROPE,30/3/20,135769,523113970
EUROPE,30/3/20,614,523113970
EUROPE,30/3/20,1102919,523113970
EUROPE,30/3/20,48726,523113970
EUROPE,30/3/20,404539,523113970
EUROPE,30/4/18,1311,532072414
EUROPE,30/4/18,71413,532072414
EUROPE,30/4/18,1423,532072414
EUROPE,30/4/18,136082,532072414
EUROPE,30/4/18,16152,532072414
EUROPE,30/4/18,832048,532072414
EUROPE,30/4/18,29082,532072414
EUROPE,30/4/18,39477,532072414
EUROPE,30/4/18,1038,532072414
EUROPE,30/4/18,398212,532072414
EUROPE,30/4/18,148153,532072414
EUROPE,30/4/18,40751,532072414
EUROPE,30/4/18,3555,532072414
EUROPE,30/4/18,637458,532072414
EUROPE,30/4/18,1004635,532072414
EUROPE,30/4/18,875,532072414
EUROPE,30/4/18,4932,532072414
EUROPE,30/4/18,116597,532072414
EUROPE,30/4/18,29596,532072414
EUROPE,30/4/18,188847,532072414
EUROPE,30/4/18,158708,532072414
EUROPE,30/4/18,1234,532072414
EUROPE,30/4/18,1614,532072414
EUROPE,30/4/18,693361,532072414
EUROPE,30/4/18,61607,532072414
EUROPE,30/4/18,40411,532072414
EUROPE,30/4/18,3721357,532072414
EUROPE,30/4/18,33526,532072414
EUROPE,30/4/18,93249,532072414
EUROPE,30/4/18,1620,532072414
EUROPE,30/4/18,22229,532072414
EUROPE,30/4/18,42378,532072414
EUROPE,30/4/18,383568,532072414
EUROPE,30/4/18,1945,532072414
EUROPE,30/7/18,4371,541927346
EUROPE,30/7/18,869657,541927346
EUROPE,30/7/18,1622,541927346
EUROPE,30/7/18,62623,541927346
EUROPE,30/7/18,19354,541927346
EUROPE,30/7/18,154859,541927346
EUROPE,30/7/18,386,541927346
EUROPE,30/7/18,3034,541927346
EUROPE,30/7/18,1961,541927346
EUROPE,30/7/18,1535,541927346
EUROPE,30/7/18,36612,541927346
EUROPE,30/7/18,182993,541927346
EUROPE,30/7/18,100346,541927346
EUROPE,30/7/18,127773,541927346
EUROPE,30/7/18,411858,541927346
EUROPE,30/7/18,50471,541927346
EUROPE,30/7/18,29158,541927346
EUROPE,30/7/18,782959,541927346
EUROPE,30/7/18,82508,541927346
EUROPE,30/7/18,73799,541927346
EUROPE,30/7/18,666846,541927346
EUROPE,30/7/18,246303,541927346
EUROPE,30/7/18,1708,541927346
EUROPE,30/7/18,4204604,541927346
EUROPE,30/7/18,26933,541927346
EUROPE,30/7/18,40752,541927346
EUROPE,30/7/18,38354,541927346
EUROPE,30/7/18,1050113,541927346
EUROPE,30/7/18,1220,541927346
EUROPE,30/7/18,28570,541927346
EUROPE,30/7/18,4371,541927346
EUROPE,30/7/18,406209,541927346
EUROPE,30/7/18,305,541927346
EUROPE,30/7/18,140765,541927346
EUROPE,31/8/20,141942,551142403
EUROPE,31/8/20,35215,551142403
EUROPE,31/8/20,134249,551142403
EUROPE,31/8/20,1579,551142403
EUROPE,31/8/20,53567,551142403
EUROPE,31/8/20,4023,551142403
EUROPE,31/8/20,633917,551142403
EUROPE,31/8/20,3507,551142403
EUROPE,31/8/20,1144376,551142403
EUROPE,31/8/20,554,551142403
EUROPE,31/8/20,395877,551142403
EUROPE,31/8/20,66422,551142403
EUROPE,31/8/20,104677,551142403
EUROPE,31/8/20,461694,551142403
EUROPE,31/8/20,1221,551142403
EUROPE,31/8/20,40760,551142403
EUROPE,31/8/20,3288,551142403
EUROPE,31/8/20,158799,551142403
EUROPE,31/8/20,45036,551142403
EUROPE,31/8/20,3352338,551142403
EUROPE,31/8/20,4085,551142403
EUROPE,31/8/20,79359,551142403
EUROPE,31/8/20,72565,551142403
EUROPE,31/8/20,250536,551142403
EUROPE,31/8/20,55333,551142403
EUROPE,31/8/20,49263,551142403
EUROPE,31/8/20,887564,551142403
EUROPE,31/8/20,27732,551142403
EUROPE,31/8/20,4971,551142403
EUROPE,31/8/20,150741,551142403
EUROPE,31/8/20,30015,551142403
EUROPE,31/8/20,815588,551142403
EUROPE,31/8/20,2340,551142403
EUROPE,31/8/20,1924,551142403
EUROPE,4/5/20,1793,560028729
EUROPE,4/5/20,45531,560028729
EUROPE,4/5/20,44975,560028729
EUROPE,4/5/20,64740,560028729
EUROPE,4/5/20,2122,560028729
EUROPE,4/5/20,128146,560028729
EUROPE,4/5/20,1956,560028729
EUROPE,4/5/20,245882,560028729
EUROPE,4/5/20,1430,560028729
EUROPE,4/5/20,19787,560028729
EUROPE,4/5/20,3507,560028729
EUROPE,4/5/20,152978,560028729
EUROPE,4/5/20,26377,560028729
EUROPE,4/5/20,2018,560028729
EUROPE,4/5/20,146698,560028729
EUROPE,4/5/20,1071310,560028729
EUROPE,4/5/20,629122,560028729
EUROPE,4/5/20,814943,560028729
EUROPE,4/5/20,273,560028729
EUROPE,4/5/20,61710,560028729
EUROPE,4/5/20,798832,560028729
EUROPE,4/5/20,63109,560028729
EUROPE,4/5/20,3324181,560028729
